72.1,651.7,0.051854,0.030886
72.1,655.37,0.049392,0.028564
72.1,658.87,0.047017,0.026108
72.1,662.37,0.045304,0.024229
72.1,666.05,0.04397,0.023102
72.1,669.55,0.043551,0.022775
72.1,673.4,0.042843,0.021897
72.1,676.9,0.042168,0.021444
72.1,680.4,0.041404,0.020529
72.1,684.07,0.040668,0.019839
72.1,687.75,0.040646,0.019217
108.15,12.25,-0.022133,-0.046455
108.15,15.58,-0.022669,-0.042305
108.15,19.43,-0.023454,-0.042921
108.15,22.93,-0.023688,-0.043383
108.15,26.43,-0.0242,-0.043676
108.15,30.1,-0.02416,-0.043636
108.15,33.6,-0.024243,-0.043587
108.15,37.1,-0.023993,-0.043562
108.15,40.78,-0.023473,-0.04286
108.15,44.28,-0.022653,-0.042283
108.15,47.95,-0.021646,-0.041384
108.15,51.45,-0.021064,-0.040888
108.15,55.13,-0.020672,-0.040349
108.15,58.63,-0.020275,-0.039927
108.15,62.12,-0.020571,-0.040395
108.15,65.62,-0.021144,-0.040814
108.15,69.3,-0.021424,-0.041005
108.15,72.8,-0.022194,-0.041837
108.15,76.3,-0.022961,-0.042438
108.15,79.8,-0.023762,-0.043297
108.15,83.3,-0.024502,-0.044067
108.15,86.45,-0.0253,-0.044782
108.15,90.47,-0.026051,-0.045543
108.15,94.15,-0.026328,-0.046002
108.15,97.65,-0.026763,-0.046218
108.15,101.32,-0.026778,-0.046362
108.15,104.82,-0.026784,-0.046362
108.15,108.5,-0.026898,-0.046405
108.15,112.17,-0.02643,-0.046073
108.15,115.67,-0.026313,-0.04599
108.15,119.17,-0.026082,-0.0457
108.15,122.85,-0.025669,-0.045259
108.15,126.35,-0.025663,-0.045121
108.15,129.85,-0.025719,-0.045281
108.15,133.52,-0.025669,-0.045102
108.15,137.2,-0.02558,-0.04537
108.15,140.7,-0.026082,-0.045586
108.15,144.2,-0.025974,-0.04549
108.15,147.7,-0.026387,-0.045703
108.15,151.38,-0.026446,-0.046045
108.15,154.88,-0.026766,-0.046285
108.15,158.38,-0.02676,-0.046322
108.15,162.05,-0.026763,-0.046251
108.15,165.55,-0.026794,-0.046427
108.15,169.23,-0.026683,-0.046153
108.15,172.73,-0.026797,-0.046248
108.15,176.4,-0.026735,-0.046544
108.15,179.9,-0.027129,-0.046868
108.15,183.23,-0.027133,-0.046492
108.15,186.9,-0.027524,-0.047142
108.15,190.58,-0.027459,-0.046972
108.15,194.08,-0.027225,-0.046667
108.15,197.75,-0.02717,-0.046627
108.15,201.25,-0.026849,-0.046365
108.15,204.75,-0.026372,-0.045814
108.15,208.43,-0.026402,-0.045762
108.15,212.28,-0.025993,-0.045799
108.15,215.78,-0.025691,-0.045149
108.15,219.28,-0.025669,-0.045266
108.15,222.95,-0.025682,-0.045259
108.15,226.63,-0.026134,-0.045913
108.15,230.13,-0.026091,-0.045546
108.15,233.63,-0.026107,-0.045638
108.15,237.13,-0.026421,-0.046002
108.15,241.15,-0.026797,-0.04627
108.15,244.65,-0.026812,-0.045943
108.15,248.33,-0.027105,-0.046794
108.15,251.83,-0.027203,-0.046621
108.15,255.5,-0.027117,-0.046784
108.15,259.0,-0.026803,-0.046405
108.15,262.5,-0.0268,-0.04635
108.15,266.18,-0.026412,-0.045848
108.15,269.5,-0.026359,-0.045882
108.15,273.18,-0.025977,-0.045592
108.15,276.68,-0.025645,-0.045182
108.15,280.18,-0.025266,-0.044788
108.15,283.68,-0.024834,-0.044542
108.15,287.35,-0.024514,-0.04423
108.15,290.85,-0.024141,-0.043731
108.15,294.53,-0.023682,-0.04318
108.15,298.03,-0.02294,-0.042474
108.15,301.53,-0.021655,-0.041193
108.15,305.2,-0.020229,-0.039902
108.15,308.7,-0.018433,-0.038263
108.15,312.38,-0.016541,-0.036316
108.15,316.05,-0.015195,-0.035232
108.15,319.55,-0.01411,-0.033947
108.15,323.05,-0.013365,-0.033094
108.15,326.73,-0.013011,-0.032721
108.15,330.23,-0.012505,-0.032632
108.15,333.9,-0.012548,-0.032453
108.15,337.4,-0.012974,-0.032625
108.15,340.9,-0.01338,-0.033263
108.15,345.1,-0.013741,-0.033818
108.15,348.6,-0.013812,-0.033537
108.15,352.28,-0.013214,-0.033152
108.15,355.78,-0.012243,-0.031868
108.15,359.8,-0.010623,-0.030922
108.15,363.48,-0.009532,-0.029536
108.15,366.98,-0.008787,-0.028568
108.15,370.65,-0.0083,-0.028143
108.15,374.33,-0.008738,-0.028565
108.15,377.83,-0.009006,-0.028707
108.15,381.5,-0.009098,-0.028996
108.15,385.0,-0.009061,-0.028904
108.15,388.5,-0.008664,-0.028624
108.15,392.18,-0.007863,-0.027801
108.15,395.68,-0.007478,-0.027588
108.15,399.35,-0.006649,-0.026751
108.15,402.85,-0.005993,-0.025885
108.15,406.35,-0.005093,-0.025093
108.15,409.85,-0.004249,-0.024446
108.15,413.35,-0.003679,-0.023842
108.15,416.85,-0.00285,-0.022909
108.15,420.0,-0.002604,-0.022548
108.15,423.85,-0.00217,-0.022052
108.15,427.53,-0.002505,-0.022638
108.15,431.03,-0.003349,-0.023294
108.15,434.7,-0.004539,-0.024452
108.15,438.2,-0.005571,-0.025386
108.15,441.88,-0.006415,-0.026273
108.15,445.38,-0.006726,-0.026643
108.15,448.88,-0.00708,-0.026935
108.15,452.38,-0.007894,-0.027813
108.15,456.05,-0.009378,-0.029295
